time,U,V
30624,5.3973436,7.8962984
30630,4.5870304,5.9685726
30636,5.721734,6.5338345
30642,5.854145,7.6952963
30648,6.6614285,7.505558
30654,9.442873,7.2554283
30660,9.364414,8.132082
30666,10.132526,6.8573446
30672,11.6461,6.321412
30678,12.4842825,2.4503002
30684,11.705958,5.8131723
30690,8.1816635,4.107951
30696,9.6726675,1.9142404
30702,8.649433,2.5983326
30708,6.0066338,2.7607887
30714,6.648366,3.9332762
30720,5.8990746,4.966673
30726,7.9913855,3.5785942
30732,6.1098003,4.4828568
30738,5.5045185,4.85048
30744,4.516552,5.6552773
30750,6.1586323,6.7011633
30756,4.811865,4.8798256
30762,4.5748396,6.20512
30768,2.236372,5.4100027
30774,2.6630583,4.127613
30780,1.694252,1.9287109
30786,-0.25434685,3.4222174
30792,-1.1665773,3.8778963
30798,-0.31987953,-0.08824694
30804,-3.777832,-0.2635793
30810,-3.4176064,2.3441887
30816,-2.1497755,2.9300327
30822,-0.94820404,2.4515448
30828,-1.6214046,1.1680946
30834,-2.4198914,2.4274893
30840,-2.697688,2.2360296
30846,-0.9617758,2.9805584
30852,-2.1392412,2.0951548
30858,-3.4831295,2.015173
30864,-3.280037,2.6453009
30870,-1.534481,-0.2410962
30876,-4.7801056,-0.28705955
30882,-3.6869822,0.7168025
30888,-3.56116,0.34451032
30894,-3.644967,0.7504689
30900,-4.672738,0.5429367
30906,-5.851305,1.1716852
30912,-4.2693596,2.5344543
30918,-1.9911165,4.3217163
30924,-1.0114107,3.808982
30930,-3.3506088,1.364027
30936,-2.181324,5.6339855
30942,1.6544218,5.5253
30948,0.016026616,3.004281
30954,-3.6284971,3.9878054
30960,-3.5559788,5.038642
30966,-2.1198645,2.9877005
30972,-2.622942,-0.19565874
30978,-4.9731674,1.0086973
30984,-6.3947983,-0.003576336
30990,-7.692498,-1.3211584
30996,-8.776478,-3.9959288
31002,-14.301409,1.8167806
31008,-10.779861,7.6213436
31014,-0.52303123,8.294906
31020,-3.3436775,5.94361
31026,-1.5670128,5.916829
31032,-0.11050892,7.4851437
31038,1.880962,6.7678585
31044,0.06166303,6.4380226
31050,-1.0239868,5.2705727
31056,-0.22150326,4.241104
31062,-2.6653595,3.554984
31068,-1.443265,2.0449076
31074,-3.601489,-0.12809819
31080,-7.804636,0.41422844
31086,-6.7400713,-0.8541923
31092,-7.3895216,-2.233389
31098,-8.402803,1.4854403
31104,-8.471035,3.7523212
31110,-6.2713966,2.1938505
31116,-5.923663,2.5508718
31122,-3.0196981,4.2192726
31128,-0.85016346,4.295223
31134,1.4967827,1.0746474
31140,1.4556346,-0.36108565
31146,-0.8733692,-0.38093227
31152,1.4254825,0.8184885
31158,4.088835,-2.8266487
31164,2.9196663,-3.2906313
31170,0.7225203,-0.02873981
31176,3.1068,1.8055801
31182,5.9750156,-0.998415
31188,3.7152376,-1.2139902
31194,3.2480965,1.1066546
31200,4.34087,0.9051366
31206,5.4195023,0.70664406
31212,4.7803736,0.7879103
31218,4.8217506,0.9016545
31224,4.3095083,2.053374
31230,4.8690004,0.91594315
31236,3.1818686,1.7803028
31242,3.8549032,1.9476743
31248,3.2661285,1.3433218
31254,4.118572,-0.57782364
31260,2.4762316,-1.2671976
31266,3.4101315,-1.5381985
31272,3.7270498,-3.1883707
31278,4.275776,-6.7959557
31284,5.6983414,-6.2671614
31290,8.792202,-6.9690037
31296,11.200534,-7.744322
31302,15.916824,-8.63489
31308,18.685059,-4.992709
31314,18.24353,4.8669853
31320,16.209805,8.884959
31326,12.77031,11.819827
31332,9.39629,13.716816
31338,7.6985273,11.563417
31344,6.8821936,11.272311
31350,6.7538404,10.145371
31356,7.1878653,9.575696
31362,5.4511166,7.498561
31368,4.943986,9.18357
31374,5.128214,6.0391903
31380,5.0137873,6.1591177
31386,5.920907,6.8064184
31392,7.082816,6.736125
31398,7.3947086,4.1686964
31404,6.4214764,5.8908405
31410,5.6498585,6.3406553
31416,5.786003,5.688637
31422,7.0204163,4.778126
31428,4.7820845,5.490466
31434,4.656125,4.738961
31440,3.0414467,4.8904524
31446,3.4798965,3.1197767
31452,1.3812218,4.035157
31458,1.0509415,2.3520975
31464,2.480719,0.92347944
31470,2.5080414,-1.0745258
31476,1.5050244,2.031643
31482,4.6462755,1.8375638
31488,4.365733,0.10996455
31494,5.1766624,-0.5955734
31500,4.554435,-0.2696495
31506,3.6970205,-2.0173092
31512,4.210037,-1.9915714
31518,4.421007,-4.8061066
31524,3.2064676,-1.5263758
31530,4.4691114,-4.8047
31536,4.685343,-3.8571653
31542,5.5455713,-3.6126518
31548,6.026622,-3.246499
31554,6.1246433,-3.405467
31560,10.079213,-1.2971096
31566,9.239298,-1.6675472
31572,9.993603,1.0657903
31578,9.217195,2.1143916
31584,11.683412,3.4350936
31590,10.852872,0.28951645
31596,8.793403,4.123068
31602,7.605075,4.0917463
31608,6.7321415,4.9630117
31614,6.75406,3.4736958
31620,7.009016,5.0574408
31626,5.9865522,4.5400543
31632,6.413046,5.8945446
31638,6.859742,4.159231
31644,6.591955,4.1033278
31650,5.915472,3.3671026
31656,6.2962685,3.6190472
31662,6.890093,4.020788
31668,6.6020594,3.513587
31674,5.9399624,3.9421978
31680,6.279581,2.0615458
31686,5.4760675,1.3299452
31692,4.767659,1.8878663
31698,5.740299,-0.662199
31704,5.7839727,-0.41771317
31710,6.3564453,-0.14507103
31716,8.014259,2.1408882
31722,8.4028015,3.582149
31728,5.9860544,6.7760906
31734,5.606806,7.596554
31740,4.597741,8.041226
31746,2.3984873,9.001495
31752,0.67678785,8.414516
31758,3.8886414,4.7813168
31764,0.3296404,3.4846249
31770,0.47517443,2.756793
31776,-0.90629387,3.8473787
31782,2.1387217,2.5002527
31788,-0.5433035,1.4990997
31794,-1.4790211,2.9190912
31800,-3.6606808,2.560172
31806,-3.391512,3.155199
31812,-3.3257008,1.1952085
31818,-3.7633667,1.3842001
31824,-5.6548977,1.6694965
31830,-6.128937,0.7681489
31836,-6.72301,0.81595343
31842,-8.095821,-0.64554596
31848,-8.394701,0.16650677
31854,-8.139155,-0.05270189
31860,-7.760063,-1.0774469
31866,-7.004039,-0.3849864
31872,-6.6325417,-1.9669151
31878,-6.569175,-1.3476944
31884,-8.294234,-1.0339098
31890,-8.001874,0.037853744
31896,-6.316392,0.2814191
31902,-6.543085,-1.4289083
31908,-7.0291376,-2.8648129
31914,-6.9531107,-1.7913179
31920,-6.057559,-2.0902472
31926,-5.704217,-3.8025494
31932,-6.0068455,-3.4592981
31938,-5.7522955,-4.1026525
31944,-5.97206,-4.982994
31950,-5.7702436,-5.6259155
31956,-6.2699366,-4.2288246
31962,-7.3252573,-6.1428385
31968,-8.369566,-3.5224333
31974,-8.803142,-6.4437037
31980,-5.2373877,-6.651454
31986,2.5923948,-6.3694887
31992,4.9255457,-5.67054
31998,6.207547,-4.2568703
32004,5.670246,-2.1225843
32010,7.7970533,-1.0664396
32016,6.573327,-0.2853012
32022,6.224512,2.0237446
32028,5.3305674,2.7143602
32034,6.015085,2.7043095
32040,5.43816,1.6450213
32046,4.4552927,0.5636545
32052,3.8030443,1.4660351
32058,3.694293,3.1634293
32064,4.729432,1.8863075
32070,5.425585,1.6364855
32076,5.0573854,0.8698899
32082,4.882251,2.2483292
32088,4.967352,0.62816715
32094,5.6286926,1.1397442
32100,3.192789,-0.22672272
32106,2.5585861,1.8514227
32112,3.0114727,-0.18521023
32118,4.005128,-1.888897
32124,1.5467634,-2.9173622
32130,0.58042574,-0.83810616
32136,0.5403061,-2.1350365
32142,-0.7032881,-2.7002802
32148,-0.21435261,-1.202157
32154,-3.950819,-1.633462
32160,-3.5465279,-1.225235
32166,-2.7504778,0.7163706
32172,-3.2398386,-0.66756535
32178,-2.0162096,-2.9798098
32184,-2.789897,-1.6053534
32190,-4.314307,-2.3496218
32196,-5.1090174,-1.9048309
32202,-7.837264,-1.5927868
32208,-9.455152,-1.3891735
32214,-8.095981,-1.5207596
32220,-9.935861,-2.6305351
32226,-9.064679,-4.6861935
32232,-10.798898,0.2996874
32238,-7.231674,1.0503287
32244,-9.184501,0.89097947
32250,-7.0322657,3.1847706
32256,-7.6080456,2.4877214
32262,-7.40361,1.4203067
32268,-9.789488,2.0387907
32274,-4.489358,1.8315742
32280,-4.828821,1.1639748
32286,-3.148553,0.58647346
32292,-6.268916,-0.83250713
32298,-6.5256968,-1.4729013
32304,-7.056628,-2.174798
32310,-5.8271456,-3.6768742
32316,-7.1394863,-3.238822
32322,-6.5323057,-4.311776
32328,-6.9230814,-2.8799706
32334,-6.9888887,-3.7909613
32340,-7.810213,-2.311286
32346,-5.9187727,-3.110341
32352,-5.587841,-3.3977547
32358,-4.7154636,-3.8014946
32364,-5.0688562,-3.6616592
32370,-4.94557,0.07216245
32376,-4.6785564,-0.5523702
32382,-2.522791,1.7285757
32388,-4.548979,-1.5898619
32394,-4.8508453,-0.47164345
32400,-5.809922,0.9052458
32406,-5.582861,0.20497894
32412,-6.2417097,-0.19433022
32418,-5.222068,0.61377525
32424,-5.4018154,2.8519678
32430,-3.506421,1.9468036
32436,-3.9899387,2.7098303
32442,-1.8011751,5.498102
32448,0.3590749,4.9134083
32454,0.38635445,4.1351604
32460,-1.0181265,1.131855
32466,-3.3390493,1.6070818
32472,-3.4740877,1.4000654
32478,-3.3578568,0.74648476
32484,-4.7146225,-1.3965483
32490,-5.1081915,-1.6100454
32496,-5.6235027,-3.8354034
32502,-5.314886,-4.793082
32508,-4.5631275,-6.0206623
32514,-6.4632444,-6.4132175
32520,-5.967452,-5.947383
32526,-5.164336,-6.1179714
32532,-3.2667131,-6.361038
32538,-2.7803497,-5.1570396
32544,-2.100751,-5.898301
32550,-0.36579323,-5.8580847
32556,0.9251141,-4.9605923
32562,2.5136023,-4.318592
32568,4.4562407,-4.1669273
32574,6.6131907,-5.3198614
32580,7.150731,-4.971698
32586,7.87218,-6.3247375
32592,6.9378653,-6.18375
32598,7.543582,-5.8064966
32604,8.932146,-6.150897
32610,8.203692,-8.619795
32616,7.1729918,-8.778509
32622,7.5414476,-8.911057
32628,7.0094976,-7.842573
32634,8.274721,-7.5607376
32640,8.241024,-5.9438934
32646,8.418317,-6.5008736
32652,7.51447,-6.843832
32658,7.3336964,-3.2041483
32664,6.8421535,-3.8185806
32670,5.989728,-3.5925426
32676,4.6565027,-4.219427
32682,3.983078,-2.1238832
32688,3.1391377,-2.7232084
32694,1.6305628,-2.1323423
32700,-0.7573414,-1.3151941
32706,0.95894396,1.2112217
32712,0.21002251,-2.6064463
32718,-0.7808272,-0.5835904
32724,-1.9828701,0.000722372
32730,-2.517271,-0.18820298
32736,-3.8086777,-1.1932764
32742,-5.6847982,-1.8068485
32748,-6.4788036,-0.61303616
32754,-6.474663,-1.4036169
32760,-7.374099,-0.93130016
32766,-7.078933,-0.5803261
32772,-7.008586,0.9066353
32778,-9.447343,1.1990188
32784,-6.9433584,0.85504055
32790,-5.3222895,-1.1540823
32796,-5.7396965,0.68060106
32802,-5.248584,0.33001268
32808,-6.5385857,1.3165767
32814,-6.576193,1.2144074
32820,-6.6925364,0.1629076
32826,-5.7044573,1.4235964
32832,-5.111747,-0.24675083
32838,-6.4754763,-1.3654232
32844,-6.1211014,-1.9613161
32850,-7.134774,-1.9916401
32856,-6.452261,-2.1208715
32862,-6.964217,-2.4148426
32868,-7.112851,-2.1615953
32874,-7.7853546,-0.9076857
32880,-6.67422,-1.4007673
32886,-6.298833,-2.3721447
32892,-7.23022,-2.0334063
32898,-6.3346987,-2.0648775
32904,-5.309351,-2.8337173
32910,-4.8983593,-3.087431
32916,-5.596279,-3.452322
32922,-7.0667906,-3.1489334
32928,-6.382614,-3.5564098
32934,-6.2580223,-3.5702715
32940,-5.7145576,-3.9130354
32946,-5.8065004,-3.9087477
32952,-5.154744,-3.449398
32958,-4.3049994,-3.8045778
32964,-4.172406,-4.0879526
32970,-2.915225,-2.8982315
32976,-2.454401,-4.041725
32982,-3.5100641,-3.9086742
32988,-1.5764341,-5.2489023
32994,-1.5229015,-4.1187744
33000,-3.1282291,-2.9051523
33006,-3.2383318,-3.4079762
33012,-2.7805576,-4.4402027
33018,-0.60144424,-4.330616
33024,-2.6288433,-2.7349854
33030,-5.2810802,-2.6194258
33036,-6.5337925,-3.269413
33042,-7.158758,-4.515131
33048,-8.504681,-4.4438105
33054,-7.6518908,-4.5353336
33060,-8.428409,-4.503091
33066,-8.602262,-5.537422
33072,-9.008361,-4.5782986
33078,-9.365318,-4.694586
33084,-9.425607,-4.4960384
33090,-8.472602,-4.2182236
33096,-8.655602,-4.7502623
33102,-9.674917,-5.471018
33108,-9.833537,-4.2076454
33114,-8.907549,-4.2844057
33120,-8.750009,-4.1836376
33126,-8.485994,-5.226268
33132,-8.777539,-5.357195
33138,-7.9358454,-6.3722544
33144,-9.111055,-6.931837
33150,-9.543327,-8.0073395
33156,-7.8016424,-8.454776
33162,-7.437952,-9.846022
33168,-7.53551,-9.520978
33174,-5.929989,-9.112401
33180,-6.352624,-9.740737
33186,-8.014901,-9.145276
33192,-9.820552,-7.3373137
33198,-11.653146,-4.878932
33204,-11.468318,-3.892046
33210,-9.17589,-1.3055115
33216,-8.999282,-0.80239964
33222,-7.1392574,-2.641264
33228,-8.202519,-4.0575676
33234,-8.727721,-4.6406507
33240,-8.817309,-4.5660744
33246,-8.52686,-3.5577335
33252,-7.654087,-3.338975
33258,-4.6615286,-3.420577
33264,-5.283534,-5.05783
33270,-4.236803,-1.2680655
33276,-3.8018456,-2.4783945
33282,-1.7689934,-1.8339863
33288,-0.67742604,-3.2442007
33294,0.890701,-4.3716316
33300,-0.90024376,-4.6769257
33306,-3.959342,-2.2754993
33312,-8.904151,-1.5941925
33318,-7.937111,-1.48384
33324,-9.369042,-2.1666203
33330,-7.4187145,-2.127325
33336,-8.098668,-1.9853868
33342,-5.6681604,-2.6185417
33348,-7.157975,-1.7755051
33354,-6.5338125,0.3429454
33360,-7.6939325,0.5098061
33366,-7.4477167,-0.26283878
33372,-9.27135,-1.0943747
33378,-8.4297495,0.6895707
33384,-8.613408,-0.99609375
33390,-7.957732,0.100863814
33396,-8.848989,-1.5317211
33402,-7.062766,0.17253512
33408,-5.866557,-0.79866695
33414,-5.7735777,-0.17782831
33420,-5.8640614,-2.561695
33426,-4.9672537,-1.5026321
33432,-5.1749687,-2.4204626
33438,-6.268383,-1.9121695
33444,-6.5225887,-2.9712677
33450,-6.5076103,-1.2885141
33456,-5.74934,-1.6499815
33462,-6.6916,-0.4919014
33468,-6.7349186,-1.3364592
33474,-6.9942417,-0.8970156
33480,-7.5453176,-0.96707535
33486,-6.311325,-0.23713207
33492,-7.525835,0.44722456
33498,-5.3374634,1.9517736
33504,-5.919758,-1.0448236
33510,-5.9244967,0.08234
33516,-6.967413,-0.14022064
33522,-6.7954683,0.79383326
33528,-7.158244,0.13873339
33534,-6.6493187,0.79232544
33540,-7.6608114,-0.8022303
33546,-7.0899,0.19928885
33552,-7.3128796,-1.2059193
33558,-7.00552,-1.9061022
33564,-7.687401,-1.3093767
33570,-7.378484,-0.7406416
33576,-7.0014114,-2.0476007
33582,-6.2160807,-2.4921675
33588,-7.089445,-3.1051884
33594,-6.503541,-1.4120646
33600,-6.9594555,-2.7029934
33606,-6.2610855,-1.2502003
33612,-7.7633944,-3.9383345
33618,-8.71615,-4.853153
33624,-12.421435,-4.8472023
33630,-10.629125,-6.7660456
33636,-11.642379,-7.318636
33642,-11.556568,-7.859209
33648,-12.914249,-4.1402435
33654,-10.238952,-4.1647234
33660,-11.205678,-4.512767
33666,-10.460418,-3.6576223
33672,-10.136642,-2.0405045
33678,-8.435403,0.36395973
33684,-8.582016,-2.1494102
33690,-8.28023,-1.982171
33696,-8.948513,-1.4993153
33702,-7.426757,0.14631271
33708,-8.2962675,-2.3507996
33714,-8.099064,-1.3169184
33720,-9.860494,-0.54947364
33726,-9.227703,-0.4797573
33732,-9.439297,-2.0407944
33738,-8.543375,-1.4246569
33744,-8.553974,-2.3569098
33750,-7.4661646,-2.089261
33756,-8.122362,-2.4298878
33762,-7.3350334,-1.9245472
33768,-7.589509,-3.2420588
33774,-6.302823,-2.2146082
33780,-6.7763786,-2.4329271
33786,-4.5955143,-2.103877
33792,-5.4078417,-1.934205
33798,-5.0361958,-0.9836931
33804,-3.9240198,-4.366398
33810,-5.123371,-3.6959276
33816,-2.7267885,-6.7782726
33822,-2.8343735,-7.591758
33828,-8.660664,-7.8444443
33834,-6.9968014,-6.954362
33840,-7.787245,-7.334984
33846,-8.747892,-6.1019526
33852,-9.169195,-5.554223
33858,-9.090464,-4.9546213
33864,-9.066352,-4.370203
33870,-9.458448,-4.0014753
33876,-9.504685,-2.5976753
33882,-9.164633,-3.2218828
33888,-9.332924,-3.8949947
33894,-9.323942,-4.6456175
33900,-9.149569,-4.743969
33906,-9.431734,-1.5936365
33912,-9.057445,-2.1227198
33918,-9.853023,1.7462893
33924,-8.451528,2.5508528
33930,-5.946416,3.4096613
33936,-6.274416,3.2410536
33942,-3.5528183,2.2499828
33948,-4.2606153,1.0424051
33954,-3.4693747,0.37680036
33960,-3.208455,0.4636351
33966,-2.6296968,-1.1302967
33972,-4.397585,-3.1817465
33978,-5.97332,-2.796175
33984,-9.031246,-2.2478333
33990,-9.394233,-2.3544722
33996,-9.974031,-3.267767
34002,-7.909992,-3.412486
34008,-8.258207,-2.3859005
34014,-8.683229,-2.153986
34020,-8.58953,-3.3800497
34026,-6.557253,-3.8361197
34032,-6.597665,-5.2809877
34038,-4.953599,-3.5210257
34044,-6.3645134,-3.1782923
34050,-6.33858,-3.5902586
34056,-6.4917555,-3.8093576
34062,-8.409824,-2.8234396
34068,-8.500268,-3.1921272
34074,-7.8758173,-4.5448046
34080,-8.174288,-3.9578476
34086,-8.428762,-2.6101513
34092,-7.5505476,-3.6498976
34098,-6.957405,-3.140751
34104,-6.5095577,-2.9322596
34110,-6.3720875,-3.3141155
34116,-6.9356327,-3.618227
34122,-7.1949177,-3.801691
34128,-7.8987617,-3.3714972
34134,-7.5444736,-2.9854946
34140,-7.7114553,-4.484804
34146,-8.099666,-4.4002514
34152,-8.766001,-6.3656893
34158,-9.813866,-7.240349
34164,-12.845786,-7.161887
34170,-12.573313,-7.492525
34176,-13.774983,-5.1869526
34182,-13.311187,-5.0649977
34188,-13.269248,-5.2068634
34194,-12.099052,-5.3833885
34200,-12.444104,-4.1681004
34206,-10.529106,-4.3640966
34212,-11.166013,-5.1974983
34218,-11.25966,-6.051839
34224,-12.075403,-4.75233
34230,-12.069254,-5.262019
34236,-11.106868,-1.9436007
34242,-10.211477,-3.1389065
34248,-12.186424,0.1097517
34254,-8.243422,1.3996819
34260,-5.5256987,5.040183
34266,1.306181,3.1866255
34272,5.903186,6.029662
34278,5.9156284,-3.4682312
34284,1.2172203,-8.563494
34290,0.33557415,-8.14104
34296,-3.7425117,-6.26976
34302,-6.202112,-6.764806
34308,-5.9110355,-7.07259
34314,-5.169894,-6.909108
34320,-7.4795866,-6.3880606
34326,-8.186885,-6.044916
34332,-8.7747555,-5.8741274
34338,-8.010187,-5.9033556
34344,-7.299548,-6.8377733
34350,-6.598051,-7.316098
34356,-6.4144516,-7.044917
34362,-5.080679,-6.684618
34368,-5.068596,-7.3835926
34374,-4.8648624,-6.4896507
34380,-5.1544046,-5.832341
34386,-6.947959,-4.9405184
34392,-7.536335,-4.1484957
34398,-6.405925,-3.4345207
34404,-5.53747,-5.0254135
34410,-4.342202,-5.0253706
34416,-3.3206692,-5.707528
34422,-4.5672684,-5.563368
34428,-10.182498,-7.5983562
34434,-11.609909,-7.9684076
34440,-11.454776,-8.197368
34446,-11.889302,-7.9532595
34452,-11.380177,-7.7589264
34458,-11.183246,-7.0837536
34464,-12.10461,-5.5934925
34470,-10.201797,-5.4872046
34476,-10.761593,-5.592
34482,-10.77059,-5.0583925
34488,-10.901484,-4.6365995
34494,-9.111308,-6.343033
34500,-10.034514,-6.144594
34506,-7.8792725,-7.257036
34512,-8.665918,-7.48901
34518,-7.9756117,-8.383576
34524,-9.469514,-8.951981
34530,-9.990269,-8.575487
34536,-8.896705,-7.9796534
34542,-7.856061,-5.854042
34548,-6.728322,-2.3729658
34554,-4.388815,-2.9865208
34560,-5.289057,-4.598686
34566,-2.0612364,-4.419817
34572,-2.2278223,-7.5286255
34578,-7.072074,-8.509272
34584,-8.219147,-9.069862
34590,-8.168146,-9.845255
34596,-9.514687,-9.0975685
34602,-10.048479,-9.6059885
34608,-10.404768,-8.278767
34614,-8.418021,-8.497151
34620,-7.7722893,-8.404854
34626,-5.073703,-9.859343
34632,-7.625409,-8.349827
34638,-7.015421,-9.355326
34644,-10.750977,-7.371682
34650,-11.19117,-6.936555
34656,-10.803866,-5.3630953
34662,-8.984999,-6.480383
34668,-10.04527,-5.3462467
34674,-8.107443,-6.55021
34680,-7.2367363,-7.1226015
34686,-2.372015,-9.639373
34692,-1.9946957,-10.196431
34698,-1.5687532,-10.9494705
34704,-3.917448,-12.13789
34710,-6.387642,-9.821455
34716,-5.344433,-10.354051
34722,-8.426811,-8.713812
34728,-8.256603,-8.319402
34734,-5.6403513,-8.687312
34740,-6.478491,-8.563268
34746,-7.914937,-7.80075
34752,-7.9558067,-8.152257
34758,-10.242197,-7.3939524
34764,-10.994365,-6.707533
34770,-11.435256,-6.938175
34776,-11.615668,-6.097681
34782,-10.385382,-6.278513
34788,-10.529906,-6.076475
34794,-5.78508,-8.211628
34800,-1.60987,-13.211397
34806,-2.3240156,-11.135308
34812,-3.7908154,-8.946669
34818,-3.136076,-8.170892
34824,-3.92912,-7.45156
34830,-6.2765512,-6.679865
34836,-8.190752,-4.904601
34842,-9.987633,-3.863433
34848,-10.203198,-3.0715322
34854,-9.967953,-3.1276102
34860,-10.163714,-1.1869478
34866,-10.273072,-1.4575481
34872,-10.312481,0.09377766
34878,-7.4798603,-2.8615284
34884,-8.606159,-3.2551966
34890,-7.876425,-3.719181
34896,-7.164875,-3.6363688
34902,-5.9058533,-4.0077314
34908,-3.3264275,-6.709053
34914,-0.93569946,-8.265456
34920,-2.3964014,-12.684222
34926,-3.0744257,-11.3458605
34932,-1.3897305,-9.954711
34938,-1.1890478,-9.356235
34944,-1.2035446,-9.443079
34950,-2.80262,-8.58331
34956,-5.4635715,-6.7451935
34962,-7.2919683,-6.148885
34968,-7.3108587,-6.0832415
34974,-7.611908,-7.469923
34980,-7.454624,-7.598407
34986,-8.117525,-6.8238335
