Date_time,Op_min,Pxfmr_W,Pdc_W,Pgen_W,Damping,Pshore_W,WR_DateTime,WR_corr_EFlux_W/m,WR_corr_Te_s,WR_corr_Hm0_m
20160422_2230,30,644,639,0,21.3,443,20160422_2239,14093,8.24,1.76
20160422_2300,30,566,559,0,21.2,374,20160422_2309,14016,8.57,1.72
20160422_2330,30,577,571,0,21.1,384,20160422_2339,13935,8.27,1.75
20160423_0000,30,585,579,0,21.1,393,20160423_0009,12719,8.09,1.7
20160423_0030,30,613,607,0,21.2,408,20160423_0039,14531,8.38,1.77
20160423_0100,30,715,710,0,21.3,496,20160423_0109,11770,7.75,1.68
20160423_0130,30,811,807,0,21.4,578,20160423_0139,15555,8.53,1.82
20160423_0200,30,693,690,0,21.5,491,20160423_0209,12887,8.02,1.72
20160423_0230,30,695,692,0,21.6,485,20160423_0239,15112,8.42,1.81
20160423_0300,30,717,714,0,21.6,500,20160423_0309,12019,7.95,1.67
20160423_0330,30,661,657,0,21.5,465,20160423_0339,12711,7.86,1.73
20160423_0400,30,682,679,0,21.4,483,20160423_0409,12799,8.02,1.71
20160423_0430,30,616,612,0,21.3,424,20160423_0439,10669,7.51,1.62
20160423_0500,30,598,592,0,21.2,402,20160423_0509,11015,7.65,1.63
20160423_0530,30,573,567,0,21.1,387,20160423_0539,12875,8,1.72
20160423_0600,30,541,535,0,21.1,360,20160423_0609,11135,7.71,1.63
20160423_0630,30,601,595,0,21.2,402,20160423_0639,10738,7.46,1.63
20160423_0700,30,603,598,0,21.3,414,20160423_0709,12279,7.72,1.71
20160423_0730,30,651,647,0,21.4,458,20160423_0739,10950,7.79,1.61
20160423_0800,30,584,580,0,21.5,410,20160423_0809,12404,8.05,1.68
20160423_0830,30,670,668,0,21.6,468,20160423_0839,12432,7.41,1.76
20160423_0900,30,712,709,0,21.6,498,20160423_0909,12297,7.67,1.72
20160423_0930,30,762,759,0,21.5,544,20160423_0939,12169,7.7,1.71
20160423_1000,30,684,681,0,21.4,483,20160423_1009,14751,8.3,1.8
20160423_1030,30,663,659,0,21.3,459,20160423_1039,13310,8.25,1.71
20160423_1100,30,675,670,0,21.2,458,20160423_1109,12781,8.04,1.7
20160423_1130,30,545,539,0,21.1,364,20160423_1139,12913,8.03,1.71
20160423_1200,30,563,558,0,21.1,376,20160423_1209,12411,7.61,1.73
20160423_1230,30,704,699,0,21.2,479,20160423_1239,14400,7.76,1.84
20160423_1300,30,641,637,0,21.3,443,20160423_1309,14026,7.97,1.79
20160423_1330,30,603,600,0,21.4,422,20160423_1339,11866,7.38,1.72
20160423_1400,30,635,632,0,21.5,447,20160423_1409,11283,7.56,1.65
20160423_1430,30,566,564,0,21.6,390,20160423_1439,11387,7.42,1.69
20160423_1500,30,573,571,0,21.6,396,20160423_1509,12461,7.78,1.72
20160423_1530,30,663,660,0,21.5,469,20160423_1539,11599,7.53,1.69
20160423_1600,30,713,710,0,21.4,504,20160423_1609,11048,7.39,1.67
20160423_1630,30,740,736,0,21.3,513,20160423_1639,12902,7.47,1.79
20160423_1700,30,758,754,0,21.2,520,20160423_1709,13574,7.36,1.85
20160423_1730,30,772,767,0,21.1,531,20160423_1739,13046,7.49,1.79
20160423_1800,30,833,829,0,21.1,577,20160423_1809,12301,7.34,1.76
20160423_1830,30,781,777,0,21.2,538,20160423_1839,13379,7.42,1.82
20160423_1900,30,658,654,0,21.3,452,20160423_1909,12527,7.21,1.8
20160423_1930,30,739,736,0,21.4,523,20160423_1939,14036,7.46,1.87
20160423_2000,30,693,690,0,21.5,491,20160423_2009,11072,7.04,1.71
20160423_2030,30,669,666,0,21.6,467,20160423_2039,12632,7.18,1.81
20160423_2100,30,715,712,0,21.6,498,20160423_2109,12401,7.07,1.81
20160423_2130,30,786,784,0,21.5,559,20160423_2139,13224,7.26,1.84
20160423_2200,30,759,756,0,21.4,539,20160423_2209,12484,7.06,1.82
20160423_2230,30,734,730,0,21.3,507,20160423_2239,11254,7.39,1.68
20160423_2300,30,704,699,0,21.2,477,20160423_2309,9172,7.02,1.56
20160423_2330,30,686,680,0,21.1,466,20160423_2339,11739,7.14,1.76
20160424_0000,30,696,691,0,21.1,476,20160424_0009,10034,7.17,1.62
20160424_0030,30,634,628,0,21.2,426,20160424_0039,10576,7.26,1.65
20160424_0100,30,677,673,0,21.3,470,20160424_0109,9483,7.14,1.58
20160424_0130,30,725,721,0,21.4,513,20160424_0139,10235,7.33,1.61
20160424_0200,30,832,829,0,21.5,595,20160424_0209,10851,7.19,1.68
20160424_0230,30,741,739,0,21.6,518,20160424_0239,11661,7.29,1.73
20160424_0300,30,736,734,0,21.6,515,20160424_0309,10266,6.95,1.66
20160424_0330,30,794,791,0,21.5,566,20160424_0339,11743,7.02,1.77
20160424_0400,30,811,808,0,21.4,580,20160424_0409,9941,6.84,1.65
20160424_0430,30,853,849,0,21.3,600,20160424_0439,11450,6.97,1.76
20160424_0500,30,742,736,0,21.2,507,20160424_0509,9877,6.73,1.66
20160424_0530,30,811,807,0,21.1,561,20160424_0539,10839,6.71,1.75
20160424_0600,30,791,786,0,21.1,545,20160424_0609,11541,6.79,1.79
20160424_0630,30,729,724,0,21.2,497,20160424_0639,12211,6.94,1.82
20160424_0700,30,795,791,0,21.3,557,20160424_0709,10634,6.65,1.74
20160424_0730,30,784,781,0,21.4,560,20160424_0739,12012,6.69,1.84
20160424_0800,30,818,815,0,21.5,585,20160424_0809,12372,6.93,1.83
20160424_0830,30,794,792,0,21.6,560,20160424_0839,11652,6.61,1.83
20160424_0900,30,755,753,0,21.6,531,20160424_0909,9543,6.44,1.68
20160424_0930,30,766,764,0,21.5,545,20160424_0939,10491,6.75,1.71
20160424_1000,30,780,777,0,21.4,556,20160424_1009,10583,6.66,1.73
20160424_1030,30,739,735,0,21.3,514,20160424_1039,10065,6.71,1.68
20160424_1100,30,699,694,0,21.2,476,20160424_1109,10887,6.57,1.77
20160424_1130,30,699,694,0,21.1,475,20160424_1139,10516,6.6,1.74
20160424_1200,30,784,780,0,21.1,541,20160424_1209,10461,6.71,1.72
20160424_1230,30,685,680,0,21.2,464,20160424_1239,9926,6.51,1.7
20160424_1300,30,735,731,0,21.3,511,20160424_1309,9455,6.34,1.69
20160424_1330,30,820,817,0,21.4,586,20160424_1339,11856,6.55,1.86
20160424_1400,30,814,812,0,21.5,583,20160424_1409,12662,6.43,1.94
20160424_1430,30,840,839,0,21.6,594,20160424_1439,11645,6.39,1.87
20160424_1500,30,801,799,0,21.6,565,20160424_1509,10681,6.29,1.81
20160424_1530,30,827,825,0,21.5,592,20160424_1539,11819,6.55,1.85
20160424_1600,30,793,790,0,21.4,565,20160424_1609,11054,6.49,1.8
20160424_1630,30,868,865,0,21.3,609,20160424_1639,10689,6.48,1.77
20160424_1700,30,658,653,0,21.2,446,20160424_1709,10756,6.51,1.77
20160424_1730,30,760,755,0,21.1,519,20160424_1739,10705,6.5,1.77
20160424_1800,30,690,685,0,21.1,467,20160424_1809,10431,6.34,1.77
20160424_1830,30,830,826,0,21.2,574,20160424_1839,10174,6.3,1.76
20160424_1900,30,830,826,0,21.3,582,20160424_1909,9481,6.58,1.65
20160424_1930,30,788,785,0,21.4,561,20160424_1939,9140,6.4,1.65
20160424_2000,30,718,715,0,21.5,511,20160424_2009,9619,6.5,1.67
20160424_2030,30,683,681,0,21.6,475,20160424_2039,9055,6.39,1.64
20160424_2100,30,670,667,0,21.6,466,20160424_2109,8321,6.47,1.57
20160424_2130,30,740,738,0,21.5,526,20160424_2139,9359,6.58,1.64
20160424_2200,30,861,858,0,21.4,616,20160424_2209,9858,6.5,1.7
20160424_2230,30,869,865,0,21.3,613,20160424_2239,9355,6.53,1.65
20160424_2300,30,774,769,0,21.2,533,20160424_2309,9304,6.7,1.62
20160424_2330,30,802,797,0,21.1,553,20160424_2339,8172,6.65,1.52
20160425_0000,30,793,788,0,21.1,547,20160425_0009,9220,6.68,1.62
20160425_0030,30,729,724,0,21.2,501,20160425_0039,8142,6.57,1.53
20160425_0100,30,676,671,0,21.3,468,20160425_0109,8877,6.58,1.6
20160425_0130,30,702,699,0,21.4,497,20160425_0139,9787,6.65,1.67
20160425_0200,30,739,736,0,21.5,526,20160425_0209,9104,6.65,1.61
20160425_0230,30,706,703,0,21.6,492,20160425_0239,8135,6.37,1.56
20160425_0300,30,677,675,0,21.6,471,20160425_0309,8833,6.48,1.61
20160425_0330,30,810,808,0,21.5,578,20160425_0339,8134,6.43,1.55
20160425_0400,30,817,814,0,21.4,584,20160425_0409,9070,6.53,1.62
20160425_0430,30,743,739,0,21.3,516,20160425_0439,8952,6.52,1.61
20160425_0500,30,785,780,0,21.2,541,20160425_0509,8318,6.29,1.59
20160425_0530,30,679,674,0,21.1,460,20160425_0539,8683,6.51,1.59
20160425_0600,30,653,647,0,21.1,441,20160425_0609,8661,6.55,1.58
20160425_0630,30,762,757,0,21.2,523,20160425_0639,9893,6.58,1.69
20160425_0700,30,694,690,0,21.3,484,20160425_0709,7702,6.38,1.52
20160425_0730,30,755,752,0,21.4,538,20160425_0739,8621,6.54,1.58
20160425_0800,30,726,723,0,21.5,517,20160425_0809,9602,6.49,1.68
20160425_0830,30,652,649,0,21.6,454,20160425_0839,9509,6.68,1.64
20160425_0900,30,673,671,0,21.6,471,20160425_0909,8529,6.48,1.58
20160425_0930,30,720,717,0,21.5,512,20160425_0939,9055,6.4,1.64
20160425_1000,30,673,670,0,21.4,475,20160425_1009,9555,6.54,1.67
20160425_1030,30,750,746,0,21.3,522,20160425_1039,8914,6.5,1.62
20160425_1100,30,654,649,0,21.2,443,20160425_1109,8170,6.3,1.57
20160425_1130,30,727,722,0,21.1,497,20160425_1139,9017,6.41,1.64
20160425_1200,30,639,634,0,21.1,433,20160425_1209,10162,6.39,1.74
20160425_1230,30,709,704,0,21.2,485,20160425_1239,10175,6.46,1.73
20160425_1300,30,727,723,0,21.3,506,20160425_1309,9145,6.26,1.67
20160425_1330,30,786,783,0,21.4,561,20160425_1339,9086,6.32,1.66
20160425_1400,30,832,830,0,21.5,597,20160425_1409,9395,6.23,1.7
20160425_1430,30,667,665,0,21.6,465,20160425_1439,9668,6.33,1.71
20160425_1500,30,642,640,0,21.6,447,20160425_1509,8816,6.44,1.62
20160425_1530,30,661,658,0,21.5,469,20160425_1539,9275,6.5,1.65
20160425_1600,30,722,719,0,21.4,499,20160425_1609,7168,6.2,1.49
20160425_1630,30,701,697,0,21.3,NaN,20160425_1639,7988,6.29,1.56
20160425_1700,30,633,628,0,21.2,417,20160425_1709,7866,6.47,1.52
20160425_1730,30,611,606,0,21.1,NaN,20160425_1739,7799,6.14,1.56
20160425_1800,30,505,499,0,21.1,343,20160425_1809,7783,6.34,1.53
20160425_1830,30,533,528,0,21.2,NaN,20160425_1839,6629,6.26,1.42
20160425_1900,30,646,641,0,21.3,445,20160425_1909,6894,6.27,1.45
20160425_1930,30,632,629,0,21.4,444,20160425_1939,6400,6.33,1.39
20160425_2000,30,615,612,0,21.5,431,20160425_2009,5845,6.38,1.32
20160425_2030,30,519,516,0,21.6,354,20160425_2039,5228,6.26,1.26
20160425_2100,30,480,476,0,21.6,326,20160425_2109,6041,6.4,1.34
20160425_2130,30,524,520,0,21.5,364,20160425_2139,5251,6.25,1.26
20160425_2200,30,555,551,0,21.4,386,20160425_2209,5481,6.47,1.26
20160425_2230,30,554,549,0,21.3,378,20160425_2239,5007,6.29,1.23
20160425_2300,30,537,531,0,21.2,353,20160425_2309,5604,6.29,1.3
20160425_2330,30,527,521,0,21.1,347,20160425_2339,4852,6.06,1.24
20160426_0000,30,497,491,0,21.1,325,20160426_0009,5789,6.33,1.32
20160426_0030,30,546,539,0,21.2,359,20160426_0039,6263,6.15,1.39
20160426_0100,30,592,587,0,21.3,403,20160426_0109,6510,6.32,1.4
20160426_0130,30,603,599,0,21.4,421,20160426_0139,5628,6.17,1.32
20160426_0200,30,582,578,0,21.5,406,20160426_0209,5984,6.21,1.35
20160426_0230,30,655,652,0,21.6,453,20160426_0239,6046,6.05,1.38
20160426_0300,30,566,562,0,21.6,389,20160426_0309,6083,6.27,1.36
20160426_0330,30,583,580,0,21.5,407,20160426_0339,5651,6.28,1.31
20160426_0400,30,567,564,0,21.4,398,20160426_0409,6342,6.33,1.38
20160426_0430,30,522,517,0,21.3,357,20160426_0439,5629,6.12,1.32
20160426_0500,30,493,487,0,21.2,326,20160426_0509,6061,6.47,1.33
20160426_0530,30,438,431,0,21.1,288,20160426_0539,5979,6.3,1.34
20160426_0600,30,475,469,0,21.1,313,20160426_0609,5329,6.04,1.3
20160426_0630,30,513,507,0,21.2,338,20160426_0639,6372,6.12,1.41
20160426_0700,30,570,565,0,21.3,392,20160426_0709,6326,5.96,1.43
20160426_0730,30,603,600,0,21.4,423,20160426_0739,6502,6,1.44
20160426_0800,30,695,692,0,21.5,493,20160426_0809,6032,5.84,1.41
20160426_0830,30,590,587,0,21.6,409,20160426_0839,6339,6.05,1.42
20160426_0900,30,543,540,0,21.6,372,20160426_0909,6491,6.06,1.43
20160426_0930,30,569,566,0,21.5,398,20160426_0939,5282,5.86,1.32
20160426_1000,30,552,549,0,21.4,385,20160426_1009,6017,5.89,1.4
20160426_1030,30,516,512,0,21.3,351,20160426_1039,5443,6.07,1.31
20160426_1100,30,403,398,0,21.2,263,20160426_1109,5159,6.11,1.27
20160426_1130,30,367,362,0,21.1,242,20160426_1139,4469,5.87,1.21
20160426_1200,30,352,346,0,21.1,234,20160426_1209,4422,6.06,1.18
20160426_1230,30,341,336,0,21.2,221,20160426_1239,4827,6.05,1.23
20160426_1300,30,435,431,0,21.3,293,20160426_1309,4445,5.97,1.19
20160426_1330,30,404,400,0,21.4,276,20160426_1339,4190,6.05,1.15
20160426_1400,30,419,415,0,21.5,286,20160426_1409,4878,6.26,1.22
20160426_1430,30,478,475,0,21.6,326,20160426_1439,4666,6.25,1.19
20160426_1500,30,475,473,0,21.6,325,20160426_1509,5167,6.11,1.27
20160426_1530,30,518,515,0,21.5,361,20160426_1539,4971,6.02,1.26
20160426_1600,30,553,550,0,21.4,385,20160426_1609,5014,5.98,1.27
20160426_1630,30,580,576,0,21.3,396,20160426_1639,4971,5.86,1.28
20160426_1700,30,591,586,0,21.2,394,20160426_1709,4940,5.84,1.28
20160426_1730,30,548,543,0,21.1,366,20160426_1739,5256,5.89,1.31
20160426_1800,30,519,514,0,21.1,342,20160426_1809,5017,5.89,1.28
20160426_1830,30,520,514,0,21.2,342,20160426_1839,4738,5.81,1.25
20160426_1900,30,573,568,0,21.3,391,20160426_1909,4960,5.7,1.3
20160426_1930,30,579,576,0,21.4,404,20160426_1939,5280,5.84,1.32
20160426_2000,30,617,614,0,21.5,434,20160426_2009,4478,5.79,1.22
20160426_2030,30,607,604,0,21.6,418,20160426_2039,4197,5.89,1.17
20160426_2100,30,566,563,0,21.6,391,20160426_2109,4546,5.99,1.21
20160426_2130,30,577,574,0,21.5,402,20160426_2139,4670,5.81,1.25
20160426_2200,30,557,552,0,21.4,385,20160426_2209,4565,5.96,1.21
20160426_2230,30,576,571,0,21.3,393,20160426_2239,4988,6.12,1.24
20160426_2300,30,621,615,0,21.2,415,20160426_2309,5906,6.14,1.36
20160426_2330,30,541,534,0,21.1,358,20160426_2339,6542,6.01,1.44
20160427_0000,30,636,630,0,21.1,426,20160427_0009,6166,6.18,1.38
20160427_0030,30,664,658,0,21.2,447,20160427_0039,6642,6.28,1.42
20160427_0100,30,764,759,0,21.3,532,20160427_0109,6752,6.06,1.46
20160427_0130,30,816,813,0,21.4,580,20160427_0139,7494,6.11,1.53
20160427_0200,30,730,727,0,21.5,516,20160427_0209,7060,6.09,1.49
20160427_0230,30,778,776,0,21.6,544,20160427_0239,7295,6.16,1.5
20160427_0300,30,758,756,0,21.6,531,20160427_0309,7266,5.98,1.53
20160427_0330,30,790,787,0,21.5,563,20160427_0339,6548,5.89,1.46
20160427_0400,30,811,808,0,21.4,579,20160427_0409,7445,5.87,1.57
20160427_0430,30,867,862,0,21.3,608,20160427_0439,7964,6.02,1.6
20160427_0500,30,803,798,0,21.2,556,20160427_0509,7230,5.94,1.53
20160427_0530,30,750,745,0,21.1,516,20160427_0539,8673,6.33,1.62
20160427_0600,30,712,707,0,21.1,486,20160427_0609,8190,6.22,1.59
20160427_0630,30,925,921,0,21.2,650,20160427_0639,8355,6.1,1.62
20160427_0700,30,989,986,0,21.3,705,20160427_0709,8903,6.14,1.67
20160427_0730,30,941,939,0,21.4,677,20160427_0739,10669,6.25,1.81
20160427_0800,30,936,934,0,21.5,674,20160427_0809,9234,6.06,1.71
20160427_0830,30,788,786,0,21.6,555,20160427_0839,9278,6.17,1.7
20160427_0900,30,905,903,0,21.6,640,20160427_0909,8843,6.06,1.68
20160427_0930,30,967,965,0,21.5,699,20160427_0939,10269,5.98,1.82
20160427_1000,30,1016,1014,0,21.4,736,20160427_1009,10458,6.13,1.81
20160427_1030,30,957,953,0,21.3,678,20160427_1039,9718,6.15,1.74
20160427_1100,30,1046,1043,0,21.2,743,20160427_1109,11021,6.26,1.84
20160427_1130,30,912,908,0,21.1,641,20160427_1139,11607,6.27,1.88
20160427_1200,30,1046,1043,0,21.1,744,20160427_1209,12587,6.34,1.95
20160427_1230,30,979,975,0,21.2,691,20160427_1239,11187,6.65,1.78
20160427_1300,30,830,826,0,21.3,583,20160427_1309,8863,6.49,1.61
20160427_1330,30,947,944,0,21.4,682,20160427_1339,9294,6.48,1.65
20160427_1400,30,905,903,0,21.5,653,20160427_1409,NaN,NaN,NaN
20160427_1430,30,821,819,0,21.6,578,20160427_1439,11578,6.53,1.83
20160427_1500,30,870,868,0,21.6,616,20160427_1509,12467,6.58,1.89
20160427_1530,30,848,846,0,21.5,609,20160427_1539,11517,6.65,1.81
20160427_1600,30,909,907,0,21.4,653,20160427_1609,12110,6.74,1.84
20160427_1630,30,981,977,0,21.3,697,20160427_1639,11874,6.42,1.87
20160427_1700,30,1022,1018,0,21.2,724,20160427_1709,11678,6.62,1.82
20160427_1730,30,921,917,0,21.1,645,20160427_1739,10753,6.65,1.74
20160427_1800,30,933,929,0,21.1,655,20160427_1809,12527,6.98,1.83
20160427_1830,30,826,821,0,21.2,570,20160427_1839,10285,6.66,1.7
20160427_1900,30,868,864,0,21.3,609,20160427_1909,10747,6.81,1.72
20160427_1930,30,805,801,0,21.4,574,20160427_1939,9495,6.51,1.66
20160427_2000,30,839,836,0,21.5,600,20160427_2009,11700,6.71,1.81
20160427_2030,30,773,770,0,21.6,541,20160427_2039,11535,6.67,1.81
20160427_2100,30,785,782,0,21.6,550,20160427_2109,11596,6.71,1.8
20160427_2130,30,702,698,0,21.5,497,20160427_2139,11443,6.62,1.8
20160427_2200,30,786,782,0,21.4,558,20160427_2209,9455,6.54,1.65
20160427_2230,30,754,749,0,21.3,526,20160427_2239,8287,6.52,1.55
20160427_2300,30,743,736,0,21.2,504,20160427_2309,9206,6.76,1.59
20160427_2330,30,789,784,0,21.1,540,20160427_2339,10658,6.88,1.7
20160428_0000,30,750,744,0,21.1,512,20160428_0009,9760,7.02,1.61
20160428_0030,30,790,784,0,21.2,541,20160428_0039,9899,6.83,1.64
20160428_0100,30,785,780,0,21.3,547,20160428_0109,9425,6.65,1.63
20160428_0130,30,832,828,0,21.4,592,20160428_0139,NaN,NaN,NaN
20160428_0200,30,847,844,0,21.5,605,20160428_0209,12807,6.88,1.86
20160428_0230,30,863,860,0,21.6,610,20160428_0239,12310,6.75,1.85
20160428_0300,30,861,859,0,21.6,606,20160428_0309,11808,6.74,1.81
20160428_0330,30,900,898,0,21.5,645,20160428_0339,12881,6.7,1.91
20160428_0400,30,900,897,0,21.4,647,20160428_0409,13961,7.09,1.92
20160428_0430,30,832,828,0,21.3,586,20160428_0439,13633,6.93,1.92
20160428_0500,30,896,891,0,21.2,627,20160428_0509,12831,6.77,1.9
20160428_0530,30,971,967,0,21.1,685,20160428_0539,13096,6.73,1.92
20160428_0600,30,1001,998,0,21.1,708,20160428_0609,12747,6.88,1.86
20160428_0630,30,1007,1003,0,21.2,712,20160428_0639,14426,6.59,2.04
20160428_0700,30,1100,1097,0,21.3,788,20160428_0709,13467,6.63,1.96
20160428_0730,30,1047,1045,0,21.4,758,20160428_0739,13267,6.63,1.95
20160428_0800,30,991,989,0,21.5,716,20160428_0809,12883,6.78,1.89
20160428_0830,30,926,925,0,21.6,656,20160428_0839,13274,6.67,1.94
20160428_0900,30,882,880,0,21.6,627,20160428_0909,13672,6.65,1.97
20160428_0930,30,923,921,0,21.5,662,20160428_0939,14452,6.68,2.02
20160428_1000,30,878,875,0,21.4,630,20160428_1009,13526,6.75,1.94
20160428_1030,30,861,858,0,21.3,610,20160428_1039,13496,7.14,1.87
20160428_1100,30,883,878,0,21.2,616,20160428_1109,12764,7.02,1.84
20160428_1130,30,820,815,0,21.1,567,20160428_1139,14020,6.94,1.95
20160428_1200,30,862,858,0,21.1,601,20160428_1209,14886,6.92,2.01
20160428_1230,30,878,873,0,21.2,611,20160428_1239,13358,6.84,1.92
20160428_1300,30,875,871,0,21.3,615,20160428_1309,12286,6.72,1.86
20160428_1330,30,811,808,0,21.4,578,20160428_1339,11819,6.78,1.81
20160428_1400,30,846,843,0,21.5,606,20160428_1409,11651,6.55,1.83
20160428_1430,30,776,773,0,21.6,543,20160428_1439,12606,6.65,1.89
20160428_1500,30,733,730,0,21.6,513,20160428_1509,13853,6.72,1.97
20160428_1530,30,854,851,0,21.5,611,20160428_1539,13032,6.72,1.91
20160428_1600,30,894,891,0,21.4,641,20160428_1609,14880,6.92,2.01
20160428_1630,30,912,908,0,21.3,643,20160428_1639,15408,6.96,2.04
20160428_1700,30,830,825,0,21.2,NaN,20160428_1709,13227,6.94,1.89
20160428_1730,30,889,884,0,21.1,619,20160428_1739,13905,6.8,1.96
20160428_1800,30,871,866,0,21.1,606,20160428_1809,15254,7.17,1.99
20160428_1830,30,733,727,0,21.2,498,20160428_1839,12930,6.85,1.88
20160428_1900,30,828,823,0,21.3,580,20160428_1909,13834,7.15,1.9
20160428_1930,30,777,773,0,21.4,551,20160428_1939,15375,7.06,2.01
20160428_2000,30,822,819,0,21.5,588,20160428_2009,14709,7.1,1.96
20160428_2030,30,821,818,0,21.6,576,20160428_2039,13093,6.9,1.88
20160428_2100,30,777,774,0,21.6,544,20160428_2109,12066,6.86,1.81
20160428_2130,30,835,831,0,21.5,595,20160428_2139,12058,6.79,1.83
20160428_2230,30,874,869,0,21.3,614,20160428_2239,10956,6.99,1.71
20160428_2300,30,719,713,0,21.2,486,20160428_2309,11086,6.71,1.76
20160428_2330,10,731,725,0,21.1,NaN,20160428_2339,10435,6.71,1.71
20160428_2343,5,728,724,0,21.1,NaN,20160428_2339,10435,6.71,1.71
20160429_0000,30,734,729,0,21.1,503,20160429_0009,11136,6.89,1.74
20160429_0030,30,804,798,0,21.2,552,20160429_0039,10055,6.82,1.66
20160429_0100,30,889,884,0,21.3,624,20160429_0109,10428,6.62,1.72
20160429_0130,30,830,826,0,21.4,589,20160429_0139,NaN,NaN,NaN
20160429_0200,30,795,792,0,21.5,568,20160429_0209,7928,6.72,1.49
20160429_0230,30,771,768,0,21.6,538,20160429_0239,10176,7.15,1.62
20160429_0300,30,758,755,0,21.6,530,20160429_0309,9402,6.91,1.59
20160429_0330,30,836,833,0,21.5,597,20160429_0339,8363,6.71,1.53
20160429_0400,30,879,876,0,21.4,630,20160429_0409,9599,6.57,1.66
20160429_0430,30,864,859,0,21.3,608,20160429_0439,11048,6.84,1.74
20160429_0500,30,878,873,0,21.2,611,20160429_0509,10308,6.78,1.69
20160429_0530,30,727,721,0,21.1,498,20160429_0539,10974,6.93,1.72
20160429_0600,30,693,687,0,21.1,470,20160429_0609,10763,6.78,1.73
20160429_0630,30,756,751,0,21.2,518,20160429_0639,11192,6.89,1.74
20160429_0700,30,861,856,0,21.3,604,20160429_0709,9863,6.8,1.65
20160429_0730,30,782,779,0,21.4,557,20160429_0739,9520,6.89,1.61
20160429_0800,30,766,763,0,21.5,545,20160429_0809,9572,6.44,1.68
20160429_0830,30,741,738,0,21.6,518,20160429_0839,9367,6.63,1.63
20160429_0900,30,693,690,0,21.6,484,20160429_0909,10404,6.49,1.74
20160429_0930,30,712,709,0,21.5,505,20160429_0939,9871,6.41,1.71
20160429_1000,30,759,756,0,21.4,540,20160429_1009,11147,6.33,1.83
20160429_1030,30,833,828,0,21.3,582,20160429_1039,11161,6.41,1.82
20160429_1100,30,686,680,0,21.2,464,20160429_1109,11264,6.42,1.83
20160429_1130,30,709,703,0,21.1,481,20160429_1139,11589,6.52,1.83
20160429_1200,30,764,758,0,21.1,523,20160429_1209,9966,6.23,1.75
20160429_1230,30,817,812,0,21.2,565,20160429_1239,10053,6.24,1.76
20160429_1300,30,861,856,0,21.3,604,20160429_1309,12269,6.52,1.89
20160429_1330,30,857,854,0,21.4,613,20160429_1339,10372,6.24,1.78
20160429_1400,30,869,867,0,21.5,622,20160429_1409,9746,6.13,1.75
20160429_1430,30,818,815,0,21.6,577,20160429_1439,10779,6.35,1.8
20160429_1500,30,732,729,0,21.6,510,20160429_1509,10314,6.33,1.76
20160429_1530,30,870,867,0,21.5,624,20160429_1539,11057,6.18,1.86
20160429_1600,30,907,904,0,21.4,652,20160429_1609,10235,6.39,1.75
20160429_1630,30,835,830,0,21.3,584,20160429_1639,9574,6.29,1.7
20160429_1700,30,730,725,0,21.2,498,20160429_1709,10235,6.22,1.78
20160429_1730,30,706,700,0,21.1,479,20160429_1739,10920,6.57,1.77
20160429_1800,30,723,717,0,21.1,493,20160429_1809,9093,6.46,1.64
20160429_1830,30,599,592,0,21.2,399,20160429_1839,9201,6.62,1.62
20160429_1900,30,679,674,0,21.3,468,20160429_1909,8663,6.67,1.56
20160429_1930,30,663,658,0,21.4,467,20160429_1939,8466,6.55,1.56
20160429_2000,30,758,755,0,21.5,539,20160429_2009,10116,6.84,1.67
20160429_2030,30,651,648,0,21.6,450,20160429_2039,7669,6.6,1.48
20160429_2100,30,573,569,0,21.6,392,20160429_2109,10165,6.82,1.67
20160429_2130,30,598,594,0,21.5,418,20160429_2139,9025,6.69,1.59
20160429_2200,30,606,602,0,21.4,422,20160429_2209,9140,6.69,1.6
20160429_2230,30,573,568,0,21.3,391,20160429_2239,8011,6.73,1.49
20160429_2300,30,445,438,0,21.2,288,20160429_2309,7506,6.94,1.42
20160429_2330,30,405,398,0,21.1,264,20160429_2339,6644,6.76,1.36
20160430_0000,30,340,333,0,21.1,222,20160430_0009,5919,6.76,1.28
20160430_0030,30,369,362,0,21.2,238,20160430_0039,6520,6.93,1.32
20160430_0100,30,345,339,0,21.3,229,20160430_0109,6213,7.07,1.28
20160430_0130,30,336,331,0,21.4,226,20160430_0139,6875,7.19,1.33
20160430_0200,30,374,369,0,21.5,253,20160430_0209,6659,7.05,1.33
20160430_0230,30,365,361,0,21.6,243,20160430_0239,6285,7.04,1.29
20160430_0300,30,394,390,0,21.6,263,20160430_0309,6468,7.16,1.3
20160430_0330,30,422,418,0,21.5,289,20160430_0339,6630,6.95,1.33
20160430_0400,30,427,422,0,21.4,292,20160430_0409,7338,7.13,1.38
20160430_0430,30,496,491,0,21.3,337,20160430_0439,7357,7.03,1.39
20160430_0500,30,489,482,0,21.2,322,20160430_0509,6430,6.7,1.34
20160430_0530,30,462,456,0,21.1,306,20160430_0539,7241,7,1.39
20160430_0600,30,461,454,0,21.1,305,20160430_0609,7772,7.13,1.42
20160430_0630,30,639,633,0,21.2,431,20160430_0639,7881,6.85,1.47
20160430_0700,30,567,562,0,21.3,388,20160430_0709,9926,7.09,1.62
20160430_0730,30,659,655,0,21.4,463,20160430_0739,9144,7.03,1.56
20160430_0800,30,613,610,0,21.5,432,20160430_0809,9029,6.94,1.56
