Date_time,Op_min,Pxfmr_W,Pdc_W,Pgen_W,Damping,Pshore_W,WR_DateTime,WR_corr_EFlux_W/m,WR_corr_Te_s,WR_corr_Hm0_m
20160322_1900,30,279,275,292,21.3,184,20160322_1909,10854,9.08,1.47
20160322_1930,30,298,295,313,21.4,201,20160322_1939,8623,8.74,1.33
20160322_2000,30,267,264,280,21.5,179,20160322_2009,8160,8.76,1.3
20160322_2030,30,251,247,263,21.6,165,20160322_2039,7723,8.68,1.27
20160322_2100,30,268,264,282,21.6,178,20160322_2109,8884,9.03,1.33
20160322_2130,30,261,257,274,21.5,175,20160322_2139,8673,9.11,1.31
20160322_2200,30,247,242,259,21.4,165,20160322_2209,7477,8.77,1.24
20160322_2230,30,229,225,241,21.3,152,20160322_2239,9894,9.28,1.38
20160322_2300,30,251,246,264,21.2,164,20160322_2309,8407,8.61,1.33
20160322_2330,30,228,222,238,21.1,155,20160322_2339,8232,8.78,1.3
20160323_0000,30,227,222,237,21.1,154,20160323_0009,7831,9.01,1.25
20160323_0030,30,243,239,255,21.2,159,20160323_0039,7525,8.57,1.26
20160323_0100,30,255,251,267,21.3,169,20160323_0109,8053,8.66,1.29
20160323_0130,30,282,279,296,21.4,191,20160323_0139,8125,8.74,1.29
20160323_0200,30,287,283,301,21.5,194,20160323_0209,7301,8.69,1.23
20160323_0230,30,223,219,234,21.6,148,20160323_0239,7480,8.77,1.24
20160323_0300,30,233,229,245,21.6,155,20160323_0309,8092,8.83,1.28
20160323_0330,30,279,275,293,21.5,188,20160323_0339,8053,8.94,1.27
20160323_0400,30,269,265,282,21.4,182,20160323_0409,7071,8.49,1.23
20160323_0430,30,287,282,301,21.3,191,20160323_0439,7068,8.15,1.25
20160323_0500,30,224,219,235,21.2,147,20160323_0509,7884,8.67,1.28
20160323_0530,30,226,221,236,21.1,153,20160323_0539,7048,8.41,1.23
20160323_0600,30,238,233,248,21.1,162,20160323_0609,7204,8.23,1.26
20160323_0630,30,268,263,280,21.2,175,20160323_0639,6844,8.31,1.22
20160323_0700,30,249,245,261,21.3,165,20160323_0709,6441,7.96,1.22
20160323_0730,30,271,268,283,21.4,182,20160323_0739,6222,8.2,1.18
20160323_0800,30,237,234,248,21.5,159,20160323_0809,5532,8.2,1.11
20160323_0830,30,233,230,244,21.6,154,20160323_0839,6773,8.37,1.21
20160323_0900,30,202,200,212,21.6,135,20160323_0909,5905,8.2,1.14
20160323_0930,30,237,234,248,21.5,158,20160323_0939,5642,8.12,1.13
20160323_1000,30,276,273,288,21.4,185,20160323_1009,5558,7.93,1.13
20160323_1030,30,221,219,231,21.3,147,20160323_1039,5488,7.97,1.12
20160323_1100,30,212,209,221,21.2,140,20160323_1109,5722,8.31,1.12
20160323_1130,30,186,183,193,21.1,128,20160323_1139,4758,8.09,1.04
20160323_1200,30,201,198,209,21.1,138,20160323_1209,5255,8.3,1.07
20160323_1230,30,165,162,172,21.2,110,20160323_1239,5381,8.15,1.1
20160323_1300,30,200,197,208,21.3,131,20160323_1309,5156,8.06,1.08
20160323_1330,30,200,198,209,21.4,134,20160323_1339,4799,8.13,1.04
20160323_1400,30,198,196,207,21.5,133,20160323_1409,5165,8.21,1.07
20160323_1430,30,139,137,145,21.6,92,20160323_1439,5118,8.19,1.07
20160323_1500,30,157,155,164,21.6,104,20160323_1509,4091,7.95,0.97
20160323_1530,30,186,184,194,21.5,124,20160323_1539,5307,7.79,1.12
20160323_1600,30,208,205,216,21.4,138,20160323_1609,4746,7.74,1.06
20160323_1630,30,210,207,219,21.3,139,20160323_1639,4941,7.6,1.1
20160323_1700,30,205,202,214,21.2,136,20160323_1709,4057,7.67,0.99
20160323_1730,30,219,215,227,21.1,150,20160323_1739,4934,8.01,1.06
20160323_1800,30,190,187,198,21.1,131,20160323_1809,5109,8,1.08
20160323_1830,30,210,207,219,21.2,139,20160323_1839,5023,8.01,1.07
20160323_1900,30,256,252,267,21.3,169,20160323_1909,4344,7.62,1.03
20160323_1930,30,243,240,255,21.4,162,20160323_1939,4991,7.82,1.08
20160323_2000,30,213,210,224,21.5,142,20160323_2009,4166,7.59,1.01
20160323_2030,30,182,179,191,21.6,119,20160323_2039,3967,7.88,0.96
20160323_2100,30,164,161,173,21.6,108,20160323_2109,4715,7.95,1.04
20160323_2130,30,165,161,173,21.5,108,20160323_2139,4405,7.97,1
20160323_2200,30,155,151,163,21.4,103,20160323_2209,3276,7.71,0.89
20160323_2230,30,123,119,129,21.3,81,20160323_2239,3524,7.85,0.91
20160323_2300,30,127,123,134,21.2,86,20160323_2309,3791,8.27,0.91
20160323_2330,30,108,104,114,21.1,76,20160323_2339,3116,8.05,0.84
20160324_0000,30,105,101,110,21.1,73,20160324_0009,3843,8.53,0.9
20160324_0030,30,108,104,114,21.2,73,20160324_0039,3302,7.9,0.88
20160324_0100,30,152,148,160,21.3,101,20160324_0109,4142,8.29,0.95
20160324_0130,30,142,138,149,21.4,95,20160324_0139,3760,8.17,0.92
20160324_0200,30,139,135,146,21.5,92,20160324_0209,4015,8.24,0.94
20160324_0230,30,130,126,137,21.6,87,20160324_0239,4284,8.57,0.95
20160324_0300,30,127,123,133,21.6,85,20160324_0309,4104,8.36,0.95
20160324_0330,30,155,151,163,21.5,103,20160324_0339,3935,8.43,0.92
20160324_0400,30,164,160,172,21.4,110,20160324_0409,4112,8.18,0.96
20160324_0430,30,154,149,162,21.3,102,20160324_0439,4634,8.22,1.01
20160324_0500,30,139,135,146,21.2,93,20160324_0509,3577,8.31,0.89
20160324_0530,30,134,130,141,21.1,94,20160324_0539,4063,8.56,0.93
20160324_0600,30,148,144,155,21.1,103,20160324_0609,3633,8.3,0.89
20160324_0630,30,155,151,162,21.2,104,20160324_0639,3693,8.29,0.9
20160324_0700,30,168,164,176,21.3,111,20160324_0709,3720,8.66,0.88
20160324_0730,30,147,144,154,21.4,98,20160324_0739,3331,8.48,0.84
20160324_0800,30,133,130,139,21.5,88,20160324_0809,3217,8.49,0.83
20160324_0830,30,125,122,131,21.6,83,20160324_0839,3350,8.62,0.84
20160324_0900,30,125,123,131,21.6,83,20160324_0909,3806,8.58,0.9
20160324_0930,30,157,155,164,21.5,105,20160324_0939,3474,8.5,0.86
20160324_1000,30,151,148,158,21.4,101,20160324_1009,4113,8.69,0.92
20160324_1030,30,151,148,158,21.3,100,20160324_1039,3090,8.48,0.81
20160324_1100,30,124,122,129,21.2,84,20160324_1109,3538,8.64,0.86
20160324_1130,30,103,100,107,21.1,72,20160324_1139,3618,8.48,0.88
20160324_1200,30,104,102,108,21.1,73,20160324_1209,2960,8.27,0.81
20160324_1230,30,118,116,123,21.2,80,20160324_1239,3308,8.51,0.84
20160324_1300,30,142,140,149,21.3,94,20160324_1309,3414,8.43,0.86
20160324_1330,30,121,119,126,21.4,81,20160324_1339,3871,8.83,0.89
20160324_1400,30,139,138,146,21.5,93,20160324_1409,3751,8.74,0.88
20160324_1430,30,120,119,126,21.6,81,20160324_1439,3856,8.61,0.9
20160324_1500,30,105,103,109,21.6,70,20160324_1509,3900,8.96,0.89
20160324_1530,30,106,105,111,21.5,71,20160324_1539,4333,9.01,0.93
20160324_1600,30,134,132,140,21.4,89,20160324_1609,4167,8.55,0.94
20160324_1630,30,141,139,147,21.3,93,20160324_1639,4396,8.62,0.96
20160324_1700,30,122,121,127,21.2,83,20160324_1709,4932,9.13,0.99
20160324_1730,30,139,137,145,21.1,98,20160324_1739,5117,8.89,1.02
20160324_1800,30,123,121,128,21.1,87,20160324_1809,4963,8.61,1.02
20160324_1830,30,130,128,136,21.2,89,20160324_1839,5797,8.89,1.08
20160324_1900,30,164,161,171,21.3,108,20160324_1909,6015,8.62,1.12
20160324_1930,0,-208,-205,-218,-26.1,NaN,20160324_1939,5908,8.86,1.1
20160324_2030,30,143,140,150,21.6,95,20160324_2039,6291,9.36,1.1
20160324_2100,30,142,139,149,21.6,94,20160324_2109,6840,9.33,1.14
20160324_2130,30,174,170,182,21.5,115,20160324_2139,6684,9.62,1.11
20160324_2200,30,182,179,191,21.4,121,20160324_2209,7601,9.83,1.17
20160324_2230,30,142,138,149,21.3,93,20160324_2239,7471,9.94,1.15
20160324_2300,30,131,127,137,21.2,88,20160324_2309,7925,10.05,1.18
20160324_2330,30,114,110,119,21.1,79,20160324_2339,7755,10.19,1.16
20160325_0000,30,97,93,101,21.1,68,20160325_0009,8358,9.98,1.22
20160325_0030,30,106,102,111,21.2,72,20160325_0039,8919,10.19,1.24
20160325_0100,30,116,113,122,21.3,77,20160325_0109,10092,9.98,1.34
20160325_0130,30,110,107,115,21.4,73,20160325_0139,9741,10.42,1.28
20160325_0200,30,131,128,137,21.5,87,20160325_0209,11066,10.66,1.35
20160325_0230,30,103,100,108,21.6,69,20160325_0239,10461,10.63,1.32
20160325_0300,30,90,87,95,21.6,61,20160325_0309,11063,10.42,1.37
20160325_0330,30,115,112,121,21.5,77,20160325_0339,12154,10.43,1.43
20160325_0400,30,139,136,146,21.4,93,20160325_0409,12038,10.88,1.4
20160325_0430,30,136,132,143,21.3,91,20160325_0439,12940,10.6,1.47
20160325_0500,30,106,103,111,21.2,73,20160325_0509,12526,10.82,1.43
20160325_0530,30,97,94,101,21.1,69,20160325_0539,13054,10.82,1.46
20160325_0600,30,115,112,121,21.1,81,20160325_0609,10532,10.34,1.34
20160325_0630,30,112,109,117,21.2,76,20160325_0639,15989,10.57,1.63
20160325_0700,30,130,127,136,21.3,87,20160325_0709,17362,11.37,1.64
20160325_0730,30,146,143,153,21.4,97,20160325_0739,14268,10.93,1.52
20160325_0800,30,150,147,157,21.5,100,20160325_0809,12621,10.59,1.46
20160325_0830,30,151,149,159,21.6,100,20160325_0839,16617,11.24,1.62
20160325_0900,30,158,156,166,21.6,104,20160325_0909,12503,10.56,1.45
20160325_0930,30,191,189,200,21.5,127,20160325_0939,12920,10.45,1.48
20160325_1000,30,204,201,214,21.4,136,20160325_1009,14160,10.54,1.55
20160325_1030,30,165,162,172,21.3,109,20160325_1039,11608,10.1,1.43
20160325_1100,30,187,183,195,21.2,123,20160325_1109,13718,10.53,1.52
20160325_1130,30,167,164,174,21.1,116,20160325_1139,12694,10.16,1.49
20160325_1200,30,187,183,194,21.1,129,20160325_1209,14171,10.27,1.56
20160325_1230,30,185,182,194,21.2,123,20160325_1239,12304,10.21,1.46
20160325_1300,30,221,218,232,21.3,146,20160325_1309,10643,9.78,1.39
20160325_1330,30,228,225,238,21.4,152,20160325_1339,11882,9.9,1.46
20160325_1400,30,236,234,247,21.5,157,20160325_1409,10695,9.7,1.4
20160325_1430,30,201,198,210,21.6,132,20160325_1439,12923,10.12,1.5
20160325_1500,30,211,209,221,21.6,140,20160325_1509,16621,10.53,1.67
20160325_1530,30,241,238,252,21.5,160,20160325_1539,16227,10.74,1.63
20160325_1600,30,240,238,251,21.4,160,20160325_1609,10484,9.74,1.39
20160325_1630,30,233,230,243,21.3,154,20160325_1639,10078,9.61,1.37
20160325_1700,30,220,216,230,21.2,145,20160325_1709,12515,9.9,1.5
20160325_1730,30,153,150,159,21.1,108,20160325_1739,11131,9.53,1.44
20160325_1800,30,163,160,170,21.1,113,20160325_1809,12535,9.64,1.52
20160325_1830,30,191,188,200,21.2,126,20160325_1839,10723,9.94,1.38
20160325_1900,30,212,209,221,21.3,139,20160325_1909,11047,9.59,1.43
20160325_1930,30,211,208,220,21.4,140,20160325_1939,10621,9.43,1.42
20160325_2000,30,212,209,222,21.5,141,20160325_2009,11284,9.64,1.44
20160325_2030,30,197,195,207,21.6,129,20160325_2039,10403,9.73,1.38
20160325_2100,30,186,183,195,21.6,122,20160325_2109,10904,10,1.39
20160325_2130,30,178,175,186,21.5,118,20160325_2139,11484,9.83,1.44
20160325_2200,30,171,168,179,21.4,114,20160325_2209,11641,10.24,1.41
20160325_2230,30,141,139,148,21.3,93,20160325_2239,7966,9.63,1.21
20160325_2300,30,149,146,156,21.2,99,20160325_2309,10429,9.94,1.36
20160325_2330,30,138,135,144,21.1,96,20160325_2339,7039,9.4,1.15
20160326_0000,30,157,154,164,21.1,108,20160326_0009,9360,9.94,1.29
20160326_0030,30,142,139,149,21.2,95,20160326_0039,9166,9.88,1.28
20160326_0100,30,204,201,214,21.3,135,20160326_0109,8640,9.97,1.24
20160326_0130,30,216,213,226,21.4,144,20160326_0139,8008,9.6,1.21
20160326_0200,30,184,180,192,21.5,121,20160326_0209,10767,10.04,1.37
20160326_0230,30,178,175,187,21.6,117,20160326_0239,8557,9.5,1.26
20160326_0300,30,196,193,205,21.6,129,20160326_0309,10550,9.76,1.38
20160326_0330,30,205,202,215,21.5,136,20160326_0339,9773,9.71,1.33
20160326_0400,30,177,174,186,21.4,118,20160326_0409,8811,9.65,1.27
20160326_0430,30,201,197,210,21.3,132,20160326_0439,8298,9.58,1.24
20160326_0500,30,179,175,187,21.2,120,20160326_0509,9374,9.57,1.31
20160326_0530,30,172,168,179,21.1,119,20160326_0539,9392,9.71,1.31
20160326_0600,30,196,191,204,21.1,134,20160326_0609,8010,9.38,1.23
20160326_0630,30,157,153,164,21.2,106,20160326_0639,7914,9.52,1.21
20160326_0700,30,209,205,219,21.3,138,20160326_0709,7124,9.22,1.17
20160326_0730,30,182,179,190,21.4,121,20160326_0739,9104,9.75,1.28
20160326_0800,30,177,174,185,21.5,118,20160326_0809,7773,9.3,1.22
20160326_0830,30,170,167,178,21.6,112,20160326_0839,8685,9.41,1.28
20160326_0900,30,177,175,185,21.6,119,20160326_0909,8319,9.45,1.25
20160326_0930,30,178,175,186,21.5,119,20160326_0939,8856,9.2,1.31
20160326_1000,30,218,215,228,21.4,146,20160326_1009,9010,9.35,1.3
20160326_1030,30,236,232,246,21.3,156,20160326_1039,9546,9.37,1.34
20160326_1100,30,205,202,214,21.2,136,20160326_1109,7515,8.96,1.22
20160326_1130,30,200,196,208,21.1,136,20160326_1139,8855,9.25,1.3
20160326_1200,30,148,144,153,21.1,103,20160326_1209,7454,9.04,1.21
20160326_1230,30,177,173,184,21.2,118,20160326_1239,7742,9.32,1.21
20160326_1300,30,182,179,190,21.3,121,20160326_1309,8613,9.39,1.27
20160326_1330,30,211,209,221,21.4,142,20160326_1339,6303,8.74,1.14
20160326_1400,30,230,228,240,21.5,154,20160326_1409,9285,9.15,1.34
20160326_1430,30,201,199,210,21.6,134,20160326_1439,9432,9.14,1.35
20160326_1500,30,197,194,206,21.6,130,20160326_1509,7418,8.88,1.22
20160326_1530,30,251,248,262,21.5,168,20160326_1539,7977,8.68,1.28
20160326_1600,30,270,268,282,21.4,182,20160326_1609,8906,8.79,1.35
20160326_1630,30,256,253,267,21.3,169,20160326_1639,7291,8.39,1.25
20160326_1700,30,234,230,244,21.2,154,20160326_1709,9236,8.66,1.38
20160326_1730,30,237,233,247,21.1,162,20160326_1739,8268,8.51,1.32
20160326_1800,30,242,238,252,21.1,164,20160326_1809,6658,8.21,1.21
20160326_1830,30,238,234,249,21.2,156,20160326_1839,7650,8.39,1.28
20160326_1900,30,264,261,276,21.3,174,20160326_1909,7259,8.46,1.24
20160326_1930,30,317,314,332,21.4,214,20160326_1939,8610,8.4,1.36
20160326_2000,30,268,264,280,21.5,178,20160326_2009,7405,8.34,1.26
20160326_2030,30,248,244,260,21.6,162,20160326_2039,7664,8.19,1.3
20160326_2100,30,259,256,272,21.6,172,20160326_2109,8005,8.26,1.32
20160326_2130,30,313,309,328,21.5,211,20160326_2139,8056,8.41,1.31
20160326_2200,30,294,290,309,21.4,197,20160326_2209,8402,8.29,1.35
20160326_2230,30,288,283,302,21.3,189,20160326_2239,8201,8.5,1.31
20160326_2300,30,257,252,270,21.2,167,20160326_2309,6296,8.27,1.17
20160326_2330,30,239,234,250,21.1,160,20160326_2339,7134,8.28,1.24
20160327_0000,30,251,246,263,21.1,168,20160327_0009,6875,8.54,1.2
20160327_0030,30,240,235,252,21.2,156,20160327_0039,7585,8.6,1.26
20160327_0100,30,320,315,336,21.3,212,20160327_0109,6910,8.26,1.23
20160327_0130,30,306,302,321,21.4,207,20160327_0139,8698,8.4,1.36
20160327_0200,30,313,309,329,21.5,211,20160327_0209,8576,8.58,1.34
20160327_0230,30,290,286,305,21.6,192,20160327_0239,9587,8.42,1.43
20160327_0300,30,304,299,319,21.6,201,20160327_0309,7931,8.04,1.34
20160327_0330,30,310,306,326,21.5,209,20160327_0339,8813,8.24,1.39
20160327_0400,30,332,328,349,21.4,224,20160327_0409,10366,8.21,1.51
20160327_0430,30,394,389,413,21.3,263,20160327_0439,11151,8.11,1.57
20160327_0500,30,358,352,375,21.2,232,20160327_0509,10699,8.14,1.54
20160327_0530,30,311,305,326,21.1,206,20160327_0539,9621,8.21,1.45
20160327_0600,30,350,344,366,21.1,230,20160327_0609,8176,7.92,1.37
20160327_0630,30,299,294,313,21.2,195,20160327_0639,6994,7.87,1.27
20160327_0700,30,356,352,373,21.3,239,20160327_0709,7835,7.79,1.36
20160327_0730,30,334,330,350,21.4,226,20160327_0739,7273,7.91,1.29
20160327_0800,30,335,332,351,21.5,226,20160327_0809,9433,8.24,1.44
20160327_0830,30,312,309,327,21.6,208,20160327_0839,8205,8.14,1.35
20160327_0900,30,292,289,306,21.6,194,20160327_0909,8533,8.32,1.36
20160327_0930,30,285,282,299,21.5,192,20160327_0939,7408,8.01,1.3
20160327_1000,30,304,300,318,21.4,205,20160327_1009,7981,8.02,1.34
20160327_1030,30,306,302,320,21.3,203,20160327_1039,7147,8.14,1.26
20160327_1100,30,286,282,299,21.2,187,20160327_1109,9910,8.39,1.46
20160327_1130,30,255,250,266,21.1,171,20160327_1139,8961,8.07,1.42
20160327_1200,30,277,273,290,21.1,185,20160327_1209,6681,8.03,1.23
20160327_1230,30,268,264,281,21.2,174,20160327_1239,8686,8.26,1.38
20160327_1300,30,267,263,279,21.3,176,20160327_1309,8424,8.39,1.34
20160327_1330,30,273,270,285,21.4,183,20160327_1339,6980,8.53,1.21
20160327_1400,30,282,279,295,21.5,190,20160327_1409,7936,8.36,1.31
20160327_1430,30,275,272,287,21.6,183,20160327_1439,8200,8.45,1.32
20160327_1500,30,250,247,261,21.6,165,20160327_1509,7483,8.54,1.25
20160327_1530,30,268,265,280,21.5,180,20160327_1539,6961,8.34,1.23
20160327_1600,30,262,259,273,21.4,176,20160327_1609,8555,8.6,1.34
20160327_1630,30,258,255,269,21.3,171,20160327_1639,8018,8.57,1.3
20160327_1700,30,260,256,271,21.2,171,20160327_1709,7521,8.64,1.25
20160327_1730,30,192,188,200,21.1,134,20160327_1739,9314,8.59,1.4
20160327_1800,30,222,218,231,21.1,149,20160327_1809,8804,8.57,1.36
20160327_1830,30,266,261,277,21.2,174,20160327_1839,8429,8.73,1.32
20160327_1900,30,254,250,265,21.3,166,20160327_1909,7742,8.7,1.27
20160327_1930,30,269,265,281,21.4,181,20160327_1939,7498,8.7,1.25
20160327_2000,30,281,277,294,21.5,189,20160327_2009,8833,8.87,1.34
20160327_2030,30,276,272,290,21.6,183,20160327_2039,9332,8.73,1.39
20160327_2100,30,244,240,256,21.6,162,20160327_2109,7873,8.66,1.28
20160327_2130,30,251,247,263,21.5,167,20160327_2139,8274,8.56,1.32
20160327_2200,30,310,306,325,21.4,208,20160327_2209,9786,8.84,1.41
20160327_2230,30,271,266,284,21.3,178,20160327_2239,10285,8.99,1.43
20160327_2300,30,246,241,258,21.2,159,20160327_2309,9553,9.1,1.37
20160327_2330,30,266,260,279,21.1,177,20160327_2339,11033,8.95,1.49
20160328_0000,30,231,226,243,21.1,154,20160328_0009,8737,8.64,1.35
20160328_0030,30,253,248,266,21.2,164,20160328_0039,8686,8.74,1.34
20160328_0100,30,304,299,319,21.3,200,20160328_0109,8754,8.88,1.33
20160328_0130,30,272,267,286,21.4,182,20160328_0139,10052,9.07,1.41
20160328_0200,30,290,286,305,21.5,194,20160328_0209,9761,8.79,1.41
20160328_0230,30,245,241,258,21.6,162,20160328_0239,8491,8.6,1.33
20160328_0300,30,288,283,303,21.6,191,20160328_0309,8537,8.64,1.33
20160328_0330,30,309,305,325,21.5,208,20160328_0339,10242,8.82,1.44
20160328_0400,30,321,316,337,21.4,217,20160328_0409,7583,8.24,1.29
20160328_0430,30,302,297,318,21.3,201,20160328_0439,8115,8.75,1.29
20160328_0500,30,314,308,329,21.2,202,20160328_0509,9227,8.67,1.39
20160328_0530,30,279,273,292,21.1,186,20160328_0539,10124,8.49,1.47
20160328_0600,30,279,273,292,21.1,187,20160328_0609,8566,8.37,1.36
20160328_0630,30,313,307,328,21.2,203,20160328_0639,10029,8.65,1.45
20160328_0700,30,367,362,384,21.3,245,20160328_0709,9760,8.66,1.43
20160328_0730,30,390,387,409,21.4,266,20160328_0739,8822,8.57,1.36
20160328_0800,30,361,357,378,21.5,245,20160328_0809,9301,8.58,1.4
20160328_0830,30,314,311,330,21.6,209,20160328_0839,9257,8.56,1.4
20160328_0900,30,298,294,312,21.6,198,20160328_0909,8610,8.5,1.35
20160328_0930,30,356,352,373,21.5,241,20160328_0939,8562,8.28,1.37
20160328_1000,30,337,333,352,21.4,228,20160328_1009,8997,8.56,1.38
20160328_1030,30,355,350,371,21.3,237,20160328_1039,8240,8.22,1.35
20160328_1100,30,327,322,342,21.2,212,20160328_1109,7724,8.12,1.32
20160328_1130,30,292,287,305,21.1,194,20160328_1139,7801,8.22,1.31
20160328_1200,30,328,322,342,21.1,217,20160328_1209,7944,8.2,1.33
20160328_1230,30,306,302,321,21.2,199,20160328_1239,7350,8.26,1.27
20160328_1300,30,309,306,323,21.3,206,20160328_1309,7324,8.2,1.27
20160328_1330,30,309,306,323,21.4,209,20160328_1339,6855,8.33,1.22
20160328_1400,30,307,303,321,21.5,206,20160328_1409,6743,8.65,1.18
20160328_1430,30,258,255,270,21.6,170,20160328_1439,6589,8.39,1.19
20160328_1500,30,240,237,251,21.6,159,20160328_1509,6927,8.19,1.24
20160328_1530,30,236,233,247,21.5,157,20160328_1539,6339,8.45,1.16
20160328_1600,30,277,274,289,21.4,185,20160328_1609,8295,8.46,1.33
20160328_1630,30,228,225,238,21.3,133,20160328_1639,6285,8.29,1.17
20160328_1700,30,175,171,182,21.2,NaN,20160328_1709,6150,8.33,1.16
20160328_1730,30,201,197,209,21.1,138,20160328_1739,6993,8.42,1.22
20160328_1800,30,197,193,205,21.1,135,20160328_1809,5333,8.33,1.08
20160328_1830,30,184,180,192,21.2,122,20160328_1839,8338,8.57,1.32
20160328_1900,30,203,199,212,21.3,134,20160328_1909,5845,8.4,1.12
20160328_1930,30,203,200,213,21.4,120,20160328_1939,5337,8.24,1.09
20160328_2000,30,158,155,166,21.5,NaN,20160328_2009,4297,8.29,0.97
20160328_2030,30,144,141,151,21.6,96,20160328_2039,4810,8.42,1.01
20160328_2100,30,142,139,149,21.6,94,20160328_2109,3895,8.17,0.93
20160328_2130,30,143,140,150,21.5,95,20160328_2139,4696,8.08,1.03
20160328_2200,30,186,182,195,21.4,124,20160328_2209,4358,8,0.99
20160328_2230,30,140,136,147,21.3,93,20160328_2239,4282,7.89,0.99
20160328_2300,30,129,125,135,21.2,86,20160328_2309,4636,7.9,1.03
20160328_2330,30,112,109,118,21.1,78,20160328_2339,4088,7.77,0.98
20160329_0000,30,98,94,103,21.1,68,20160329_0009,3926,7.98,0.94
20160329_0030,30,103,99,108,21.2,69,20160329_0039,3511,7.66,0.91
20160329_0100,30,117,114,123,21.3,78,20160329_0109,4294,7.91,0.99
20160329_0130,30,96,92,100,21.4,64,20160329_0139,3967,7.7,0.97
20160329_0200,1,73,70,77,21.5,NaN,20160329_0209,2914,7.72,0.83
20160329_0230,0,NaN,NaN,NaN,NaN,NaN,20160329_0239,3062,7.69,0.85
20160329_0300,0,NaN,NaN,NaN,NaN,NaN,20160329_0309,2622,7.8,0.78
20160329_0330,0,NaN,NaN,NaN,NaN,NaN,20160329_0339,3014,7.97,0.83
20160329_0400,13,55,52,58,21.4,NaN,20160329_0409,2683,7.85,0.79
20160329_0430,30,64,61,67,21.3,44,20160329_0439,2787,7.7,0.81
20160329_0500,30,57,54,60,21.2,40,20160329_0509,2413,7.68,0.76
20160329_0530,30,48,45,50,21.1,35,20160329_0539,3210,7.73,0.87
20160329_0600,30,55,52,57,21.1,39,20160329_0609,2488,7.22,0.79
20160329_0630,30,58,55,61,21.2,41,20160329_0639,2363,7.52,0.76
20160329_0700,30,74,71,77,21.3,50,20160329_0709,2713,7.44,0.82
20160329_0730,30,60,58,63,21.4,42,20160329_0739,2430,7.61,0.76
20160329_0800,30,62,59,64,21.5,42,20160329_0809,2346,7.92,0.73
20160329_0830,30,47,45,49,21.6,33,20160329_0839,2192,7.57,0.73
20160329_0900,30,45,43,47,21.6,31,20160329_0909,2171,7.39,0.73
20160329_0930,30,61,59,64,21.5,42,20160329_0939,2080,6.82,0.75
20160329_1000,30,54,53,57,21.4,37,20160329_1009,2125,7.31,0.73
20160329_1030,30,56,54,59,21.3,39,20160329_1039,2467,7.43,0.78
20160329_1100,30,78,76,82,21.2,54,20160329_1109,2541,7.46,0.79
20160329_1130,30,71,69,74,21.1,51,20160329_1139,1965,6.86,0.73
20160329_1200,30,49,47,51,21.1,35,20160329_1209,1683,6.93,0.67
20160329_1230,30,62,60,65,21.2,44,20160329_1239,1570,7.39,0.62
20160329_1300,30,67,65,70,21.3,46,20160329_1309,1514,7.86,0.59
20160329_1330,30,53,51,55,21.4,37,20160329_1339,1280,7.55,0.56
20160329_1400,30,34,33,36,21.5,24,20160329_1409,1411,7.45,0.59
20160329_1430,30,18,17,19,21.6,12,20160329_1439,1381,7.59,0.58
20160329_1500,30,22,21,23,21.6,15,20160329_1509,1236,7.59,0.55
20160329_1530,30,30,29,32,21.5,21,20160329_1539,1060,7.55,0.51
20160329_1600,30,34,32,35,21.4,23,20160329_1609,1153,7.62,0.53
20160329_1630,30,41,39,43,21.3,29,20160329_1639,1243,7.51,0.55
20160329_1700,30,50,49,52,21.2,35,20160329_1709,1278,7.74,0.55
20160329_1730,30,38,37,40,21.1,27,20160329_1739,1427,7.94,0.58
20160329_1800,30,47,46,49,21.1,34,20160329_1809,1726,7.5,0.65
20160329_1830,30,54,53,57,21.2,38,20160329_1839,1551,7.86,0.6
20160329_1900,30,72,70,75,21.3,48,20160329_1909,1746,7.57,0.66
20160329_1930,30,85,83,89,21.4,57,20160329_1939,1627,7.02,0.66
20160329_2000,30,106,104,111,21.5,69,20160329_2009,2157,7.16,0.75
20160329_2030,30,136,133,142,21.6,88,20160329_2039,2577,7.31,0.81
20160329_2100,30,166,163,174,21.6,108,20160329_2109,2300,7.41,0.77
20160329_2130,30,195,192,204,21.5,131,20160329_2139,2770,7.44,0.84
20160329_2200,30,191,188,200,21.4,127,20160329_2209,3272,7.72,0.89
20160329_2230,30,226,222,237,21.3,148,20160329_2239,3480,7.24,0.95
20160329_2300,30,237,232,248,21.2,155,20160329_2309,3668,7.52,0.96
20160329_2330,30,210,204,219,21.1,144,20160329_2339,4200,7.45,1.03
20160330_0000,30,251,245,262,21.1,168,20160330_0009,4183,7.14,1.05
20160330_0030,30,246,241,258,21.2,162,20160330_0039,4186,7.33,1.04
20160330_0100,30,268,263,281,21.3,176,20160330_0109,3901,7.13,1.01
20160330_0130,30,272,267,285,21.4,181,20160330_0139,4174,7.51,1.02
20160330_0200,30,262,258,276,21.5,174,20160330_0209,5716,7.95,1.15
20160330_0230,30,252,248,265,21.6,165,20160330_0239,5502,8.01,1.13
20160330_0300,30,278,274,293,21.6,183,20160330_0309,5482,7.89,1.14
20160330_0330,30,279,275,294,21.5,187,20160330_0339,6075,8.56,1.15
20160330_0400,30,296,291,311,21.4,198,20160330_0409,5519,8.47,1.11
20160330_0430,30,254,250,267,21.3,168,20160330_0439,5001,8.68,1.04
