20:30:00 04/03/2016 , 46 , 35 , 29 
20:40:00 04/03/2016 , 46 , 35 , 30 
20:50:00 04/03/2016 , 46 , 35 , 30 
21:00:00 04/03/2016 , 46 , 36 , 30 
21:10:00 04/03/2016 , 46 , 36 , 30 
21:20:00 04/03/2016 , 46 , 36 , 30 
21:30:00 04/03/2016 , 47 , 36 , 30 
21:40:00 04/03/2016 , 46 , 36 , 30 
21:50:00 04/03/2016 , 47 , 37 , 30 
22:00:00 04/03/2016 , 47 , 37 , 30 
22:10:00 04/03/2016 , 47 , 37 , 30 
22:20:00 04/03/2016 , 47 , 37 , 30 
22:30:00 04/03/2016 , 47 , 37 , 30 
22:40:00 04/03/2016 , 47 , 38 , 30 
22:50:00 04/03/2016 , 47 , 38 , 30 
23:00:00 04/03/2016 , 48 , 38 , 30 
23:10:00 04/03/2016 , 47 , 38 , 30 
23:20:00 04/03/2016 , 48 , 38 , 30 
23:30:00 04/03/2016 , 48 , 38 , 30 
23:40:00 04/03/2016 , 48 , 38 , 30 
23:50:00 04/03/2016 , 48 , 38 , 30 
00:00:00 04/04/2016 , 48 , 38 , 30 
00:10:00 04/04/2016 , 48 , 38 , 30 
00:20:00 04/04/2016 , 48 , 39 , 30 
00:30:00 04/04/2016 , 48 , 39 , 30 
00:40:00 04/04/2016 , 48 , 39 , 30 
00:50:00 04/04/2016 , 48 , 39 , 30 
01:00:00 04/04/2016 , 48 , 39 , 30 
01:10:00 04/04/2016 , 48 , 39 , 31 
01:20:00 04/04/2016 , 48 , 39 , 31 
01:30:00 04/04/2016 , 48 , 40 , 31 
01:40:00 04/04/2016 , 48 , 40 , 31 
01:50:00 04/04/2016 , 48 , 40 , 31 
02:00:01 04/04/2016 , 48 , 40 , 31 
02:10:00 04/04/2016 , 48 , 40 , 31 
02:20:00 04/04/2016 , 48 , 40 , 31 
02:30:00 04/04/2016 , 48 , 40 , 31 
02:40:00 04/04/2016 , 48 , 40 , 31 
02:50:00 04/04/2016 , 48 , 40 , 31 
03:00:00 04/04/2016 , 48 , 40 , 31 
03:10:00 04/04/2016 , 48 , 41 , 31 
03:20:00 04/04/2016 , 48 , 41 , 31 
03:30:01 04/04/2016 , 48 , 41 , 31 
03:40:00 04/04/2016 , 48 , 41 , 31 
03:50:00 04/04/2016 , 48 , 41 , 32 
04:00:00 04/04/2016 , 48 , 41 , 32 
04:10:00 04/04/2016 , 48 , 41 , 32 
04:20:00 04/04/2016 , 48 , 41 , 32 
