Date_time,Op_min,Pxfmr_W,Pdc_W,Pgen_W,Damping,Pshore_W,WR_DateTime,WR_corr_EFlux_W/m,WR_corr_Te_s,WR_corr_Hm0_m
20160531_0630,30,803,798,0,21.2,557,20160531_0639,5238,5.5,1.37
20160531_0700,30,762,757,0,21.3,530,20160531_0709,5410,5.48,1.4
20160531_0730,30,745,741,0,21.4,527,20160531_0739,5452,5.56,1.39
20160531_0800,30,802,799,0,21.5,573,20160531_0809,6190,5.73,1.46
20160531_0830,30,725,722,0,21.6,508,20160531_0839,6190,5.81,1.44
20160531_0900,30,738,735,0,21.6,519,20160531_0909,6453,5.95,1.46
20160531_0930,30,770,767,0,21.5,550,20160531_0939,8006,6.14,1.59
20160531_1000,30,904,901,0,21.4,649,20160531_1009,7709,6.04,1.58
20160531_1030,30,892,888,0,21.3,629,20160531_1039,7507,6.02,1.56
20160531_1100,30,947,944,0,21.2,669,20160531_1109,8104,6.01,1.62
20160531_1130,30,886,882,0,21.1,619,20160531_1139,9830,6.07,1.78
20160531_1200,30,992,989,0,21.1,702,20160531_1209,8704,5.98,1.69
20160531_1230,30,968,964,0,21.2,683,20160531_1239,8074,5.89,1.64
20160531_1300,30,1000,996,0,21.3,710,20160531_1309,7437,5.74,1.59
20160531_1330,30,838,835,0,21.4,598,20160531_1339,7690,6.04,1.57
20160531_1400,30,794,791,0,21.5,568,20160531_1409,6889,5.99,1.49
20160531_1430,30,804,802,0,21.6,568,20160531_1439,7410,5.97,1.55
20160531_1500,30,703,701,0,21.6,491,20160531_1509,6324,5.96,1.43
20160531_1530,30,752,750,0,21.5,536,20160531_1539,6818,6.08,1.47
20160531_1600,30,764,761,0,21.4,541,20160531_1609,7559,6.05,1.56
20160531_1630,30,776,771,0,21.3,539,20160531_1639,6930,6.19,1.47
20160531_1700,30,784,779,0,21.2,541,20160531_1709,7540,6.12,1.54
20160531_1730,30,792,787,0,21.1,547,20160531_1739,7526,5.79,1.59
20160531_1800,30,828,823,0,21.1,574,20160531_1809,8764,6.12,1.67
20160531_1830,30,860,855,0,21.2,597,20160531_1839,8755,6.14,1.66
20160531_1900,30,920,916,0,21.3,649,20160531_1909,9349,6.01,1.74
20160531_1930,30,872,868,0,21.4,622,20160531_1939,9973,6.07,1.79
20160531_2000,30,904,902,0,21.5,650,20160531_2009,8779,5.88,1.71
20160531_2030,30,842,839,0,21.6,594,20160531_2039,8435,5.81,1.69
20160531_2100,30,764,761,0,21.6,539,20160531_2109,7818,5.8,1.63
20160531_2130,30,823,821,0,21.5,589,20160531_2139,7849,5.89,1.62
20160531_2200,30,924,921,0,21.4,661,20160531_2209,8153,5.96,1.64
20160531_2230,30,1026,1022,0,21.3,731,20160531_2239,9862,5.89,1.81
20160531_2300,30,1012,1007,0,21.2,715,20160531_2309,9379,5.98,1.75
20160531_2330,30,927,922,0,21.1,650,20160531_2339,8402,5.73,1.7
